source,target
core/operational_intelligence/atlas_command_center_version_service.dart,core/operational_intelligence/atlas_command_center_version.dart
core/operational_intelligence/atlas_command_center_version_service.dart,core/operational_intelligence/atlas_operational_invalidation.dart
core/operational_intelligence/atlas_operational_insight.dart,core/contracts/atlas_canonical_types.dart
core/operational_intelligence/atlas_operational_insight_service.dart,core/contracts/atlas_canonical_types.dart
core/operational_intelligence/atlas_operational_insight_service.dart,core/events/atlas_event.dart
core/operational_intelligence/atlas_operational_insight_service.dart,core/operational_intelligence/atlas_operational_insight.dart
core/operational_intelligence/atlas_operational_insight_service.dart,core/operational_memory/atlas_event_correlation.dart
core/operational_intelligence/atlas_operational_insight_service.dart,core/operational_memory/atlas_event_correlation_service.dart
core/operational_intelligence/atlas_operational_insight_service.dart,core/operational_memory/atlas_operational_memory_entry.dart
core/operational_intelligence/atlas_operational_intelligence.dart,core/operational_intelligence/action_plan/atlas_command_center_action_plan.dart
core/operational_intelligence/atlas_operational_intelligence.dart,core/operational_intelligence/presentation/screens/atlas_command_center_details_screen.dart
core/operational_intelligence/atlas_operational_intelligence.dart,core/operational_intelligence/widgets/atlas_command_center_module_card.dart
core/operational_intelligence/atlas_operational_invalidation.dart,core/operational_intelligence/atlas_operational_domain.dart
core/operational_intelligence/atlas_operational_invalidation_service.dart,core/events/atlas_event.dart
core/operational_intelligence/atlas_operational_invalidation_service.dart,core/operational_intelligence/atlas_operational_domain.dart
core/operational_intelligence/atlas_operational_invalidation_service.dart,core/operational_intelligence/atlas_operational_invalidation.dart
core/operational_intelligence/atlas_operational_metrics_service.dart,core/events/atlas_event.dart
core/operational_intelligence/atlas_operational_metrics_service.dart,core/operational_intelligence/atlas_operational_metrics.dart
core/operational_intelligence/atlas_operational_metrics_service.dart,core/operational_memory/atlas_operational_memory_entry.dart
core/operational_intelligence/atlas_operational_priority.dart,core/contracts/atlas_canonical_types.dart
core/operational_intelligence/atlas_operational_priority.dart,core/operational_memory/atlas_operational_memory_entry.dart
core/operational_intelligence/atlas_operational_priority_service.dart,core/contracts/atlas_canonical_types.dart
core/operational_intelligence/atlas_operational_priority_service.dart,core/events/atlas_event.dart
core/operational_intelligence/atlas_operational_priority_service.dart,core/operational_intelligence/atlas_operational_priority.dart
core/operational_intelligence/atlas_operational_priority_service.dart,core/operational_memory/atlas_operational_memory_entry.dart
core/operational_intelligence/atlas_operational_timeline.dart,core/operational_memory/atlas_operational_memory_entry.dart
core/operational_intelligence/atlas_operational_timeline_service.dart,core/events/atlas_event.dart
core/operational_intelligence/atlas_operational_timeline_service.dart,core/operational_intelligence/atlas_operational_timeline.dart
core/operational_intelligence/atlas_operational_timeline_service.dart,core/operational_memory/atlas_operational_memory_entry.dart
core/operational_intelligence/atlas_operational_timeline_service.dart,core/operational_memory/atlas_operational_memory_service.dart
core/operational_intelligence/presentation/screens/atlas_command_center_details_screen.dart,core/contracts/atlas_canonical_types.dart
core/operational_intelligence/presentation/screens/atlas_command_center_details_screen.dart,core/events/atlas_event.dart
core/operational_intelligence/presentation/screens/atlas_command_center_details_screen.dart,core/operational_intelligence/action_plan/atlas_command_center_action_plan.dart
core/operational_intelligence/presentation/screens/atlas_command_center_details_screen.dart,core/operational_intelligence/atlas_command_center_runtime.dart
core/operational_intelligence/presentation/screens/atlas_command_center_details_screen.dart,core/operational_intelligence/atlas_command_center_snapshot.dart
core/operational_intelligence/presentation/screens/atlas_command_center_details_screen.dart,core/operational_intelligence/atlas_command_center_state.dart
core/operational_intelligence/presentation/screens/atlas_command_center_details_screen.dart,core/operational_intelligence/atlas_operational_insight.dart
core/operational_intelligence/presentation/screens/atlas_command_center_details_screen.dart,core/operational_intelligence/atlas_operational_priority.dart
core/operational_intelligence/presentation/screens/atlas_command_center_details_screen.dart,core/operational_memory/atlas_operational_memory_entry.dart
core/operational_intelligence/widgets/atlas_command_center_module_card.dart,core/operational_intelligence/adapters/atlas_copilot_command_center_view.dart
core/operational_intelligence/widgets/atlas_command_center_module_card.dart,core/operational_intelligence/adapters/atlas_dashboard_command_center_view.dart
core/operational_intelligence/widgets/atlas_command_center_module_card.dart,core/operational_intelligence/adapters/atlas_digital_twin_command_center_view.dart
core/operational_intelligence/widgets/atlas_command_center_module_card.dart,core/operational_intelligence/adapters/atlas_executive_brain_command_center_view.dart
core/operational_intelligence/widgets/atlas_command_center_module_card.dart,core/operational_intelligence/adapters/atlas_technical_dashboard_command_center_view.dart
core/operational_intelligence/widgets/atlas_command_center_module_card.dart,core/operational_intelligence/atlas_command_center_runtime.dart
core/operational_intelligence/widgets/atlas_command_center_module_card.dart,core/operational_intelligence/atlas_command_center_state.dart
core/operational_intelligence/widgets/atlas_command_center_module_card.dart,core/operational_intelligence/presentation/screens/atlas_command_center_details_screen.dart
core/operational_memory/atlas_event_correlation.dart,core/events/atlas_event.dart
core/operational_memory/atlas_event_correlation_service.dart,core/events/atlas_event.dart
core/operational_memory/atlas_event_correlation_service.dart,core/operational_memory/atlas_event_correlation.dart
core/operational_memory/atlas_event_correlation_service.dart,core/operational_memory/atlas_operational_memory_entry.dart
core/operational_memory/atlas_operational_memory_entry.dart,core/event_center/atlas_event_log_entry.dart
core/operational_memory/atlas_operational_memory_entry.dart,core/events/atlas_event.dart
core/operational_memory/atlas_operational_memory_screen.dart,core/event_center/atlas_event_detail_screen.dart
core/operational_memory/atlas_operational_memory_screen.dart,core/event_center/atlas_event_log_entry.dart
core/operational_memory/atlas_operational_memory_screen.dart,core/event_center/atlas_event_log_service.dart
core/operational_memory/atlas_operational_memory_screen.dart,core/events/atlas_event.dart
core/operational_memory/atlas_operational_memory_screen.dart,core/events/atlas_event_bus.dart
core/operational_memory/atlas_operational_memory_screen.dart,core/operational_memory/atlas_event_correlation.dart
core/operational_memory/atlas_operational_memory_screen.dart,core/operational_memory/atlas_event_correlation_service.dart
core/operational_memory/atlas_operational_memory_screen.dart,core/operational_memory/atlas_operational_memory_entry.dart
core/operational_memory/atlas_operational_memory_screen.dart,core/operational_memory/atlas_operational_memory_service.dart
core/operational_memory/atlas_operational_memory_service.dart,core/event_center/atlas_event_log_filter.dart
core/operational_memory/atlas_operational_memory_service.dart,core/event_center/atlas_event_log_service.dart
core/operational_memory/atlas_operational_memory_service.dart,core/events/atlas_event.dart
core/operational_memory/atlas_operational_memory_service.dart,core/operational_memory/atlas_operational_memory_entry.dart
core/orchestrator/atlas_orchestrator_dashboard.dart,core/orchestrator/atlas_orchestrator_engine.dart
core/orchestrator/atlas_orchestrator_dashboard.dart,core/orchestrator/atlas_orchestrator_models.dart
core/orchestrator/atlas_orchestrator_dashboard.dart,core/orchestrator/atlas_orchestrator_repository.dart
core/orchestrator/atlas_orchestrator_engine.dart,core/orchestrator/atlas_orchestrator_models.dart
core/orchestrator/atlas_orchestrator_repository.dart,core/orchestrator/atlas_orchestrator_models.dart
core/presentation/layouts/atlas_main_layout.dart,core/branding/atlas_livestock_icons.dart
core/reactivity/atlas_reactive_diagnostics.dart,core/reactivity/atlas_reactive_target.dart
core/reactivity/atlas_reactive_diagnostics_service.dart,core/reactivity/atlas_reactive_diagnostics.dart
core/reactivity/atlas_reactive_diagnostics_service.dart,core/reactivity/atlas_reactive_target.dart
core/reactivity/atlas_reactive_intelligence.dart,core/reactivity/atlas_reactive_diagnostics.dart
core/reactivity/atlas_reactive_intelligence.dart,core/reactivity/atlas_reactive_diagnostics_service.dart
