path,module,layer,role,lines,bytes,local_import_count,external_import_count,public_declarations,is_screen,has_navigation,incoming_references
features/atlas_geospatial_platform/data/services/atlas_geospatial_storage_service.dart,atlas_geospatial_platform,data,service/engine,53,1468,1,2,AtlasGeospatialStorageService,False,False,1
features/atlas_geospatial_platform/domain/models/atlas_geospatial_record.dart,atlas_geospatial_platform,domain,model/contract,269,8306,0,0,AtlasGeospatialModule | AtlasGeospatialModuleX | AtlasGeospatialRecord,False,False,4
features/atlas_geospatial_platform/domain/services/atlas_geospatial_analytics_service.dart,atlas_geospatial_platform,domain,service/engine,185,6047,1,1,AtlasGeospatialAnalytics | AtlasGeospatialAnalyticsService,False,False,1
features/atlas_geospatial_platform/presentation/screens/atlas_geospatial_screen.dart,atlas_geospatial_platform,presentation,screen/widget,804,28377,8,1,AtlasGeospatialScreen,True,False,1
features/atlas_global_platform/data/services/atlas_global_platform_storage_service.dart,atlas_global_platform,data,service/engine,53,1490,1,2,AtlasGlobalPlatformStorageService,False,False,1
features/atlas_global_platform/domain/models/atlas_global_platform_record.dart,atlas_global_platform,domain,model/contract,152,4878,0,0,AtlasGlobalPlatformFeature | AtlasGlobalPlatformFeatureX | AtlasGlobalPlatformRecord,False,False,3
features/atlas_global_platform/domain/services/atlas_global_platform_analytics_service.dart,atlas_global_platform,domain,service/engine,107,3207,1,1,AtlasGlobalPlatformAnalytics | AtlasGlobalPlatformAnalyticsService,False,False,1
features/atlas_global_platform/presentation/screens/atlas_global_platform_screen.dart,atlas_global_platform,presentation,screen/widget,758,26327,8,1,AtlasGlobalPlatformScreen,True,False,1
features/atlas_governance_operations/data/services/atlas_governance_operation_storage_service.dart,atlas_governance_operations,data,service/engine,53,1527,1,2,AtlasGovernanceOperationStorageService,False,False,1
features/atlas_governance_operations/domain/models/atlas_governance_operation_record.dart,atlas_governance_operations,domain,model/contract,221,6962,0,0,AtlasGovernanceOperationModule | AtlasGovernanceOperationModuleX | AtlasGovernanceOperationRecord,False,False,4
features/atlas_governance_operations/domain/services/atlas_governance_operation_analytics_service.dart,atlas_governance_operations,domain,service/engine,179,5735,1,1,AtlasGovernanceOperationAnalytics | AtlasGovernanceOperationAnalyticsService,False,False,1
features/atlas_governance_operations/presentation/screens/atlas_governance_operations_screen.dart,atlas_governance_operations,presentation,screen/widget,799,28160,8,1,AtlasGovernanceOperationsScreen,True,False,1
features/atlas_governance_people_enterprise/data/services/atlas_governance_people_storage_service.dart,atlas_governance_people_enterprise,data,service/engine,53,1515,1,2,AtlasGovernancePeopleStorageService,False,False,1
features/atlas_governance_people_enterprise/domain/models/atlas_governance_people_record.dart,atlas_governance_people_enterprise,domain,model/contract,292,9772,0,0,AtlasGovernancePeopleModule | AtlasGovernancePeopleModuleX | AtlasGovernancePeopleRecord,False,False,4
features/atlas_governance_people_enterprise/domain/services/atlas_governance_people_analytics_service.dart,atlas_governance_people_enterprise,domain,service/engine,179,6417,1,1,AtlasGovernancePeopleAnalytics | AtlasGovernancePeopleAnalyticsService,False,False,1
features/atlas_governance_people_enterprise/presentation/screens/atlas_governance_people_screen.dart,atlas_governance_people_enterprise,presentation,screen/widget,724,27989,8,1,AtlasGovernancePeopleScreen,True,False,1
features/atlas_intelligence/domain/models/atlas_intelligence_data.dart,atlas_intelligence,domain,model/contract,248,5611,0,0,AtlasIntelligenceData | AtlasIntelligenceSignal | AtlasIntelligencePattern | AtlasIntelligenceHypothesis | AtlasIntelligenceRecommendation | AtlasIntelligenceStatus | AtlasIntelligenceSignalType | AtlasIntelligenceSeverity | AtlasIntelligencePatternType | AtlasIntelligencePriority,False,False,4
features/atlas_intelligence/domain/services/atlas_intelligence_service.dart,atlas_intelligence,domain,service/engine,729,23228,2,1,AtlasIntelligenceService,False,False,1
features/atlas_intelligence/presentation/screens/atlas_intelligence_screen.dart,atlas_intelligence,presentation,screen/widget,636,19655,1,1,AtlasIntelligenceScreen,True,False,0
features/atlas_intelligence_center/data/services/atlas_intelligence_service.dart,atlas_intelligence_center,data,service/engine,94,2727,2,0,AtlasIntelligenceService,False,False,1
features/atlas_intelligence_center/domain/models/atlas_intelligence_models.dart,atlas_intelligence_center,domain,model/contract,60,1841,0,0,AtlasAiRecommendation | AtlasAiSimulation,False,False,2
features/atlas_intelligence_center/presentation/screens/atlas_intelligence_center_screen.dart,atlas_intelligence_center,presentation,screen/widget,383,12630,3,1,AtlasIntelligenceCenterScreen,True,False,1
features/atlas_intelligence_reports_experience/data/services/atlas_intelligence_reports_storage_service.dart,atlas_intelligence_reports_experience,data,service/engine,53,1536,1,2,AtlasIntelligenceReportsStorageService,False,False,1
features/atlas_intelligence_reports_experience/domain/models/atlas_intelligence_reports_record.dart,atlas_intelligence_reports_experience,domain,model/contract,287,9632,0,0,AtlasIntelligenceReportsModule | AtlasIntelligenceReportsModuleX | AtlasIntelligenceReportsRecord,False,False,4
features/atlas_intelligence_reports_experience/domain/services/atlas_intelligence_reports_analytics_service.dart,atlas_intelligence_reports_experience,domain,service/engine,112,3870,1,1,AtlasIntelligenceReportsAnalytics | AtlasIntelligenceReportsAnalyticsService,False,False,1
features/atlas_intelligence_reports_experience/presentation/screens/atlas_intelligence_reports_screen.dart,atlas_intelligence_reports_experience,presentation,screen/widget,666,25702,8,1,AtlasIntelligenceReportsScreen,True,False,1
features/atlas_iot_platform/data/services/atlas_iot_storage_service.dart,atlas_iot_platform,data,service/engine,52,1406,1,2,AtlasIotStorageService,False,False,1
features/atlas_iot_platform/domain/models/atlas_iot_record.dart,atlas_iot_platform,domain,model/contract,256,7540,0,0,AtlasIotModule | AtlasIotModuleX | AtlasIotRecord,False,False,4
features/atlas_iot_platform/domain/services/atlas_iot_analytics_service.dart,atlas_iot_platform,domain,service/engine,175,5603,1,1,AtlasIotAnalytics | AtlasIotAnalyticsService,False,False,1
features/atlas_iot_platform/presentation/screens/atlas_iot_screen.dart,atlas_iot_platform,presentation,screen/widget,746,25690,8,1,AtlasIotScreen,True,False,1
features/atlas_land_intelligence/data/services/atlas_land_storage_service.dart,atlas_land_intelligence,data,service/engine,51,1419,1,2,AtlasLandStorageService,False,False,1
features/atlas_land_intelligence/domain/models/atlas_land_record.dart,atlas_land_intelligence,domain,model/contract,171,4810,0,0,AtlasLandModule | AtlasLandModuleX | AtlasLandRecord,False,False,4
features/atlas_land_intelligence/domain/services/atlas_land_analytics_service.dart,atlas_land_intelligence,domain,service/engine,127,3825,1,1,AtlasLandAnalytics | AtlasLandAnalyticsService,False,False,1
features/atlas_land_intelligence/presentation/screens/atlas_land_intelligence_screen.dart,atlas_land_intelligence,presentation,screen/widget,635,21091,8,1,AtlasLandIntelligenceScreen,True,False,1
features/atlas_livestock_integration/data/services/atlas_livestock_integration_storage_service.dart,atlas_livestock_integration,data,service/engine,53,1532,1,2,AtlasLivestockIntegrationStorageService,False,False,1
features/atlas_livestock_integration/domain/models/atlas_livestock_integration_record.dart,atlas_livestock_integration,domain,model/contract,276,9005,0,0,AtlasLivestockIntegrationModule | AtlasLivestockIntegrationModuleX | AtlasLivestockIntegrationRecord,False,False,4
features/atlas_livestock_integration/domain/services/atlas_livestock_integration_analytics_service.dart,atlas_livestock_integration,domain,service/engine,114,3782,1,1,AtlasLivestockIntegrationAnalytics | AtlasLivestockIntegrationAnalyticsService,False,False,1
features/atlas_livestock_integration/presentation/screens/atlas_livestock_integration_screen.dart,atlas_livestock_integration,presentation,screen/widget,649,24936,9,1,AtlasLivestockIntegrationScreen,True,False,1
features/atlas_official_integrations/data/services/atlas_official_integration_storage_service.dart,atlas_official_integrations,data,service/engine,53,1527,1,2,AtlasOfficialIntegrationStorageService,False,False,1
features/atlas_official_integrations/domain/models/atlas_official_integration_record.dart,atlas_official_integrations,domain,model/contract,192,5918,0,0,AtlasOfficialIntegrationModule | AtlasOfficialIntegrationModuleX | AtlasOfficialIntegrationRecord,False,False,4
features/atlas_official_integrations/domain/services/atlas_official_integration_analytics_service.dart,atlas_official_integrations,domain,service/engine,141,4487,1,1,AtlasOfficialIntegrationAnalytics | AtlasOfficialIntegrationAnalyticsService,False,False,1
features/atlas_official_integrations/presentation/screens/atlas_official_integrations_screen.dart,atlas_official_integrations,presentation,screen/widget,736,25885,8,1,AtlasOfficialIntegrationsScreen,True,False,1
features/atlas_operations_enterprise/data/services/atlas_operations_enterprise_storage_service.dart,atlas_operations_enterprise,data,service/engine,53,1532,1,2,AtlasOperationsEnterpriseStorageService,False,False,1
features/atlas_operations_enterprise/domain/models/atlas_operations_enterprise_record.dart,atlas_operations_enterprise,domain,model/contract,291,9779,0,0,AtlasOperationsEnterpriseModule | AtlasOperationsEnterpriseModuleX | AtlasOperationsEnterpriseRecord,False,False,4
features/atlas_operations_enterprise/domain/services/atlas_operations_enterprise_analytics_service.dart,atlas_operations_enterprise,domain,service/engine,200,6872,1,1,AtlasOperationsEnterpriseAnalytics | AtlasOperationsEnterpriseAnalyticsService,False,False,1
features/atlas_operations_enterprise/presentation/screens/atlas_operations_enterprise_screen.dart,atlas_operations_enterprise,presentation,screen/widget,752,28915,8,1,AtlasOperationsEnterpriseScreen,True,False,1
features/atlas_os/domain/models/atlas_os_data.dart,atlas_os,domain,model/contract,264,5644,0,0,AtlasOsData | AtlasOsModuleState | AtlasOsCommand | AtlasOsDailyCycleItem | AtlasOsCriticalItem | AtlasOsStatus | AtlasOsModuleStatus | AtlasOsPriority | AtlasOsDayPeriod | AtlasOsCycleStatus | AtlasOsSeverity,False,False,5
features/atlas_os/domain/services/atlas_os_service.dart,atlas_os,domain,service/engine,365,11138,2,1,AtlasOsService,False,False,1
features/atlas_os/presentation/screens/atlas_os_screen.dart,atlas_os,presentation,screen/widget,777,23445,4,1,AtlasOsScreen,True,False,1
features/atlas_platform_resilience/data/services/atlas_platform_resilience_storage_service.dart,atlas_platform_resilience,data,service/engine,53,1518,1,2,AtlasPlatformResilienceStorageService,False,False,1
features/atlas_platform_resilience/domain/models/atlas_platform_resilience_record.dart,atlas_platform_resilience,domain,model/contract,218,6977,0,0,AtlasPlatformResilienceModule | AtlasPlatformResilienceModuleX | AtlasPlatformResilienceRecord,False,False,4
features/atlas_platform_resilience/domain/services/atlas_platform_resilience_analytics_service.dart,atlas_platform_resilience,domain,service/engine,171,5623,1,1,AtlasPlatformResilienceAnalytics | AtlasPlatformResilienceAnalyticsService,False,False,1
features/atlas_platform_resilience/presentation/screens/atlas_platform_resilience_screen.dart,atlas_platform_resilience,presentation,screen/widget,794,28317,8,1,AtlasPlatformResilienceScreen,True,False,1
features/atlas_precision_livestock/data/services/atlas_precision_livestock_storage_service.dart,atlas_precision_livestock,data,service/engine,53,1518,1,2,AtlasPrecisionLivestockStorageService,False,False,1
features/atlas_precision_livestock/domain/models/atlas_precision_livestock_record.dart,atlas_precision_livestock,domain,model/contract,283,9603,0,0,AtlasPrecisionLivestockModule | AtlasPrecisionLivestockModuleX | AtlasPrecisionLivestockRecord,False,False,4
features/atlas_precision_livestock/domain/services/atlas_precision_livestock_analytics_service.dart,atlas_precision_livestock,domain,service/engine,186,6661,1,1,AtlasPrecisionLivestockAnalytics | AtlasPrecisionLivestockAnalyticsService,False,False,1
features/atlas_precision_livestock/presentation/screens/atlas_precision_livestock_screen.dart,atlas_precision_livestock,presentation,screen/widget,864,31146,9,1,AtlasPrecisionLivestockScreen,True,False,1
features/atlas_predictive_ai_suite/data/services/atlas_predictive_ai_storage_service.dart,atlas_predictive_ai_suite,data,service/engine,53,1488,1,2,AtlasPredictiveAiStorageService,False,False,1
features/atlas_predictive_ai_suite/domain/models/atlas_predictive_ai_record.dart,atlas_predictive_ai_suite,domain,model/contract,161,5031,0,0,AtlasPredictiveAiModule | AtlasPredictiveAiModuleX | AtlasPredictiveAiRecord,False,False,4
features/atlas_predictive_ai_suite/domain/services/atlas_predictive_ai_engine.dart,atlas_predictive_ai_suite,domain,service/engine,307,9295,1,1,AtlasPredictiveAiResult | AtlasPredictiveAiEngine,False,False,1
features/atlas_predictive_ai_suite/presentation/screens/atlas_predictive_ai_screen.dart,atlas_predictive_ai_suite,presentation,screen/widget,777,26424,7,1,AtlasPredictiveAiScreen,True,False,1
features/atlas_quality_release/data/services/atlas_quality_release_storage_service.dart,atlas_quality_release,data,service/engine,53,1490,1,2,AtlasQualityReleaseStorageService,False,False,1
features/atlas_quality_release/domain/models/atlas_quality_release_record.dart,atlas_quality_release,domain,model/contract,266,8774,0,0,AtlasQualityReleaseModule | AtlasQualityReleaseModuleX | AtlasQualityReleaseRecord,False,False,4
features/atlas_quality_release/domain/services/atlas_quality_release_analytics_service.dart,atlas_quality_release,domain,service/engine,116,3946,1,1,AtlasQualityReleaseAnalytics | AtlasQualityReleaseAnalyticsService,False,False,1
features/atlas_quality_release/presentation/screens/atlas_quality_release_screen.dart,atlas_quality_release,presentation,screen/widget,645,24776,8,1,AtlasQualityReleaseScreen,True,False,1
features/atlas_reproductive_ai/data/services/atlas_reproductive_prediction_storage_service.dart,atlas_reproductive_ai,data,service/engine,53,1514,1,2,AtlasReproductivePredictionStorageService,False,False,1
features/atlas_reproductive_ai/domain/models/atlas_reproductive_prediction_case.dart,atlas_reproductive_ai,domain,model/contract,117,3888,0,0,AtlasReproductivePredictionCase,False,False,3
features/atlas_reproductive_ai/domain/services/atlas_reproductive_ai_engine.dart,atlas_reproductive_ai,domain,service/engine,187,5869,1,1,AtlasReproductivePrediction | AtlasReproductiveAiEngine,False,False,1
features/atlas_reproductive_ai/presentation/screens/atlas_reproductive_ai_screen.dart,atlas_reproductive_ai,presentation,screen/widget,719,25103,7,1,AtlasReproductiveAiScreen,True,False,1
